.chain,.iteration,.draw,iRow,val,year
1,2,2,8,0.0967829,1908
1,2,2,9,0.0967829,1909
1,2,2,10,0.0967829,1910
1,2,2,11,0.08276406,1911
1,2,2,12,0.08276406,1912
1,2,2,13,0.08276406,1913
1,2,2,14,0.08276406,1914
1,2,2,15,0.08276406,1915
1,2,2,16,0.08276406,1916
1,2,2,17,0.08276406,1917
1,2,2,18,0.08276406,1918
1,2,2,19,0.08276406,1919
1,2,2,20,0.08276406,1920
1,2,2,21,0.06359395876400001,1921
1,2,2,22,0.06359395876400001,1922
1,2,2,23,0.06359395876400001,1923
1,2,2,24,0.06359395876400001,1924
1,2,2,25,0.06359395876400001,1925
1,2,2,26,0.06359395876400001,1926
1,2,2,27,0.06359395876400001,1927
1,2,2,28,0.06359395876400001,1928
1,2,2,29,0.06359395876400001,1929
1,2,2,30,0.06359395876400001,1930
1,2,2,31,0.017006433,1931
1,2,2,32,0.017006433,1932
1,2,2,33,0.017006433,1933
1,2,2,34,0.017006433,1934
1,2,2,35,0.017006433,1935
1,2,2,36,0.017006433,1936
1,2,2,37,0.017006433,1937
1,2,2,38,0.017006433,1938
1,2,2,39,0.017006433,1939
1,2,2,40,0.017006433,1940
1,2,2,41,0.06705728,1941
1,2,2,42,0.06705728,1942
1,2,2,43,0.06705728,1943
1,2,2,44,0.06705728,1944
1,2,2,45,0.06705728,1945
1,2,2,46,0.06705728,1946
1,2,2,47,0.06705728,1947
1,2,2,48,0.06705728,1948
1,2,2,49,0.06705728,1949
1,2,2,50,0.06705728,1950
1,2,2,51,0.06411858000000001,1951
1,2,2,52,0.06411858000000001,1952
1,2,2,53,0.06411858000000001,1953
1,2,2,54,0.06411858000000001,1954
1,2,2,55,0.06411858000000001,1955
1,2,2,56,0.06411858000000001,1956
1,2,2,57,0.06411858000000001,1957
1,2,2,58,0.06411858000000001,1958
1,2,2,59,0.06411858000000001,1959
1,2,2,60,0.06411858000000001,1960
1,2,2,61,0.0344693711,1961
1,2,2,62,0.0344693711,1962
1,2,2,63,0.0344693711,1963
1,2,2,64,0.0344693711,1964
1,2,2,65,0.0344693711,1965
1,2,2,66,0.0344693711,1966
1,2,2,67,0.0344693711,1967
1,2,2,68,0.0344693711,1968
1,2,2,69,0.0344693711,1969
1,2,2,70,0.0344693711,1970
1,2,2,71,0.068821967,1971
1,2,2,72,0.068821967,1972
1,2,2,73,0.068821967,1973
1,2,2,74,0.068821967,1974
1,2,2,75,0.068821967,1975
1,2,2,76,0.068821967,1976
1,2,2,77,0.068821967,1977
1,2,2,78,0.068821967,1978
1,2,2,79,0.068821967,1979
1,2,2,80,0.068821967,1980
1,2,2,81,0.056377967,1981
1,2,2,82,0.056377967,1982
1,2,2,83,0.056377967,1983
1,2,2,84,0.056377967,1984
1,2,2,85,0.056575876000000004,1985
1,2,2,86,0.056575876000000004,1986
1,2,2,87,0.056575876000000004,1987
1,2,2,88,0.056575876000000004,1988
1,2,2,89,0.056575876000000004,1989
1,2,2,90,0.048368440000000006,1990
1,2,2,91,0.048368440000000006,1991
1,2,2,92,0.048368440000000006,1992
1,2,2,93,0.048368440000000006,1993
1,2,2,94,0.048368440000000006,1994
1,2,2,95,0.02429267,1995
1,2,2,96,0.02864468,1996
1,2,2,97,0.0028084445,1997
1,2,2,98,0.015541699,1998
1,2,2,99,0.011500727,1999
1,2,2,100,0.014868609999999999,2000
1,2,2,101,0.014827857164000001,2001
1,2,2,102,0.064151033,2002
1,2,2,103,0.07342597000000001,2003
1,2,2,104,0.02956797557,2004
1,2,2,105,0.06889478552,2005
1,2,2,106,0.158473463,2006
1,2,2,107,0.1308768,2007
1,2,2,108,0.09265234,2008
1,2,2,109,0.0038581369999999998,2009
1,2,2,110,0.01814333574,2010
1,2,2,111,0.09503017,2011
1,2,2,112,0.12288460000000001,2012
1,2,2,113,0.013382927000000001,2013
1,2,2,114,0.1551428,2014
1,3,3,1,0.08841189925000001,1901
1,3,3,2,0.08841189925000001,1902
1,3,3,3,0.08841189925000001,1903
1,3,3,4,0.08841189925000001,1904
1,3,3,5,0.08841189925000001,1905
1,3,3,6,0.08841189925000001,1906
1,3,3,7,0.08841189925000001,1907
1,3,3,8,0.08841189925000001,1908
1,3,3,9,0.08841189925000001,1909
1,3,3,10,0.08841189925000001,1910
1,3,3,11,0.06270899,1911
1,3,3,12,0.06270899,1912
1,3,3,13,0.06270899,1913
1,3,3,14,0.06270899,1914
1,3,3,15,0.06270899,1915
1,3,3,16,0.06270899,1916
1,3,3,17,0.06270899,1917
1,3,3,18,0.06270899,1918
1,3,3,19,0.06270899,1919
1,3,3,20,0.06270899,1920
1,3,3,21,0.019873507999999998,1921
1,3,3,22,0.019873507999999998,1922
1,3,3,23,0.019873507999999998,1923
1,3,3,24,0.019873507999999998,1924
1,3,3,25,0.019873507999999998,1925
1,3,3,26,0.019873507999999998,1926
1,3,3,27,0.019873507999999998,1927
1,3,3,28,0.019873507999999998,1928
1,3,3,29,0.019873507999999998,1929
1,3,3,30,0.019873507999999998,1930
1,3,3,31,0.09009007,1931
1,3,3,32,0.09009007,1932
1,3,3,33,0.09009007,1933
1,3,3,34,0.09009007,1934
1,3,3,35,0.09009007,1935
1,3,3,36,0.09009007,1936
1,3,3,37,0.09009007,1937
1,3,3,38,0.09009007,1938
1,3,3,39,0.09009007,1939
1,3,3,40,0.09009007,1940
1,3,3,41,0.06215454,1941
1,3,3,42,0.06215454,1942
1,3,3,43,0.06215454,1943
1,3,3,44,0.06215454,1944
1,3,3,45,0.06215454,1945
1,3,3,46,0.06215454,1946
1,3,3,47,0.06215454,1947
1,3,3,48,0.06215454,1948
1,3,3,49,0.06215454,1949
1,3,3,50,0.06215454,1950
1,3,3,51,0.08820611,1951
1,3,3,52,0.08820611,1952
1,3,3,53,0.08820611,1953
1,3,3,54,0.08820611,1954
1,3,3,55,0.08820611,1955
1,3,3,56,0.08820611,1956
1,3,3,57,0.08820611,1957
1,3,3,58,0.08820611,1958
1,3,3,59,0.08820611,1959
1,3,3,60,0.08820611,1960
1,3,3,61,0.015138667199999999,1961
1,3,3,62,0.015138667199999999,1962
1,3,3,63,0.015138667199999999,1963
1,3,3,64,0.015138667199999999,1964
1,3,3,65,0.015138667199999999,1965
1,3,3,66,0.015138667199999999,1966
1,3,3,67,0.015138667199999999,1967
1,3,3,68,0.015138667199999999,1968
1,3,3,69,0.015138667199999999,1969
1,3,3,70,0.015138667199999999,1970
1,3,3,71,0.06670111000000001,1971
1,3,3,72,0.06670111000000001,1972
1,3,3,73,0.06670111000000001,1973
1,3,3,74,0.06670111000000001,1974
1,3,3,75,0.06670111000000001,1975
1,3,3,76,0.06670111000000001,1976
1,3,3,77,0.06670111000000001,1977
1,3,3,78,0.06670111000000001,1978
1,3,3,79,0.06670111000000001,1979
1,3,3,80,0.06670111000000001,1980
1,3,3,81,0.07583846999999999,1981
1,3,3,82,0.07583846999999999,1982
1,3,3,83,0.07583846999999999,1983
1,3,3,84,0.07583846999999999,1984
1,3,3,85,0.077572764,1985
1,3,3,86,0.077572764,1986
1,3,3,87,0.077572764,1987
1,3,3,88,0.077572764,1988
1,3,3,89,0.077572764,1989
1,3,3,90,0.07503441599999999,1990
1,3,3,91,0.07503441599999999,1991
1,3,3,92,0.07503441599999999,1992
1,3,3,93,0.07503441599999999,1993
1,3,3,94,0.07503441599999999,1994
1,3,3,95,0.04764599,1995
1,3,3,96,0.034019429999999996,1996
1,3,3,97,0.037651549,1997
1,3,3,98,0.009308902,1998
1,3,3,99,0.012249464,1999
1,3,3,100,0.041507340000000004,2000
1,3,3,101,0.042265369000000004,2001
1,3,3,102,0.08505218,2002
1,3,3,103,0.092371551,2003
1,3,3,104,0.0647067127,2004
1,3,3,105,0.12736822,2005
1,3,3,106,0.21976199,2006
1,3,3,107,0.20060530000000001,2007
1,3,3,108,0.126491998,2008
1,3,3,109,0.0054549145000000005,2009
1,3,3,110,0.020625717999999998,2010
1,3,3,111,0.11248474,2011
1,3,3,112,0.159924934,2012
1,3,3,113,0.016285229999999998,2013
1,3,3,114,0.166299684,2014
1,4,4,1,0.13346444,1901
1,4,4,2,0.13346444,1902
1,4,4,3,0.13346444,1903
1,4,4,4,0.13346444,1904
1,4,4,5,0.13346444,1905
1,4,4,6,0.13346444,1906
1,4,4,7,0.13346444,1907
1,4,4,8,0.13346444,1908
1,4,4,9,0.13346444,1909
1,4,4,10,0.13346444,1910
1,4,4,11,0.0420858,1911
1,4,4,12,0.0420858,1912
1,4,4,13,0.0420858,1913
1,4,4,14,0.0420858,1914
1,4,4,15,0.0420858,1915
1,4,4,16,0.0420858,1916
1,4,4,17,0.0420858,1917
1,4,4,18,0.0420858,1918
1,4,4,19,0.0420858,1919
1,4,4,20,0.0420858,1920
1,4,4,21,0.0443035362,1921
1,4,4,22,0.0443035362,1922
1,4,4,23,0.0443035362,1923
1,4,4,24,0.0443035362,1924
1,4,4,25,0.0443035362,1925
1,4,4,26,0.0443035362,1926
1,4,4,27,0.0443035362,1927
1,4,4,28,0.0443035362,1928
1,4,4,29,0.0443035362,1929
1,4,4,30,0.0443035362,1930
1,4,4,31,0.043011748,1931
1,4,4,32,0.043011748,1932
1,4,4,33,0.043011748,1933
1,4,4,34,0.043011748,1934
1,4,4,35,0.043011748,1935
1,4,4,36,0.043011748,1936
1,4,4,37,0.043011748,1937
1,4,4,38,0.043011748,1938
1,4,4,39,0.043011748,1939
1,4,4,40,0.043011748,1940
1,4,4,41,0.095047747,1941
1,4,4,42,0.095047747,1942
1,4,4,43,0.095047747,1943
1,4,4,44,0.095047747,1944
1,4,4,45,0.095047747,1945
1,4,4,46,0.095047747,1946
1,4,4,47,0.095047747,1947
1,4,4,48,0.095047747,1948
1,4,4,49,0.095047747,1949
1,4,4,50,0.095047747,1950
1,4,4,51,0.0697964128,1951
1,4,4,52,0.0697964128,1952
1,4,4,53,0.0697964128,1953
1,4,4,54,0.0697964128,1954
1,4,4,55,0.0697964128,1955
1,4,4,56,0.0697964128,1956
1,4,4,57,0.0697964128,1957
1,4,4,58,0.0697964128,1958
1,4,4,59,0.0697964128,1959
1,4,4,60,0.0697964128,1960
1,4,4,61,0.075549057,1961
1,4,4,62,0.075549057,1962
1,4,4,63,0.075549057,1963
1,4,4,64,0.075549057,1964
1,4,4,65,0.075549057,1965
1,4,4,66,0.075549057,1966
1,4,4,67,0.075549057,1967
1,4,4,68,0.075549057,1968
1,4,4,69,0.075549057,1969
1,4,4,70,0.075549057,1970
1,4,4,71,0.040674328,1971
1,4,4,72,0.040674328,1972
1,4,4,73,0.040674328,1973
1,4,4,74,0.040674328,1974
1,4,4,75,0.040674328,1975
1,4,4,76,0.040674328,1976
1,4,4,77,0.040674328,1977
1,4,4,78,0.040674328,1978
1,4,4,79,0.040674328,1979
1,4,4,80,0.040674328,1980
1,4,4,81,0.08534073,1981
1,4,4,82,0.08534073,1982
1,4,4,83,0.08534073,1983
1,4,4,84,0.08534073,1984
1,4,4,85,0.03262948148,1985
1,4,4,86,0.03262948148,1986
1,4,4,87,0.03262948148,1987
1,4,4,88,0.03262948148,1988
1,4,4,89,0.03262948148,1989
1,4,4,90,0.0129187786,1990
1,4,4,91,0.0129187786,1991
1,4,4,92,0.0129187786,1992
1,4,4,93,0.0129187786,1993
1,4,4,94,0.0129187786,1994
1,4,4,95,0.015363268499999999,1995
1,4,4,96,0.029129045,1996
1,4,4,97,0.008856083,1997
1,4,4,98,0.016534131400000002,1998
1,4,4,99,0.00198708,1999
1,4,4,100,0.013913277,2000
1,4,4,101,0.01623035,2001
1,4,4,102,0.06105670078,2002
1,4,4,103,0.075547462,2003
1,4,4,104,0.0353403108,2004
1,4,4,105,0.080019292,2005
1,4,4,106,0.12720439,2006
1,4,4,107,0.1055254,2007
1,4,4,108,0.16930067499999998,2008
1,4,4,109,0.011054359,2009
1,4,4,110,0.0238624102,2010
1,4,4,111,0.12585773,2011
1,4,4,112,0.12954128331,2012
1,4,4,113,0.017875425,2013
1,4,4,114,0.15603928,2014
1,5,5,1,0.09216098,1901
1,5,5,2,0.09216098,1902
1,5,5,3,0.09216098,1903
1,5,5,4,0.09216098,1904
1,5,5,5,0.09216098,1905
1,5,5,6,0.09216098,1906
1,5,5,7,0.09216098,1907
1,5,5,8,0.09216098,1908
1,5,5,9,0.09216098,1909
1,5,5,10,0.09216098,1910
1,5,5,11,0.04174079,1911
1,5,5,12,0.04174079,1912
1,5,5,13,0.04174079,1913
1,5,5,14,0.04174079,1914
1,5,5,15,0.04174079,1915
1,5,5,16,0.04174079,1916
1,5,5,17,0.04174079,1917
1,5,5,18,0.04174079,1918
1,5,5,19,0.04174079,1919
1,5,5,20,0.04174079,1920
1,5,5,21,0.007401949499999999,1921
1,5,5,22,0.007401949499999999,1922
1,5,5,23,0.007401949499999999,1923
1,5,5,24,0.007401949499999999,1924
1,5,5,25,0.007401949499999999,1925
1,5,5,26,0.007401949499999999,1926
1,5,5,27,0.007401949499999999,1927
1,5,5,28,0.007401949499999999,1928
1,5,5,29,0.007401949499999999,1929
1,5,5,30,0.007401949499999999,1930
1,5,5,31,0.0427750247,1931
1,5,5,32,0.0427750247,1932
1,5,5,33,0.0427750247,1933
1,5,5,34,0.0427750247,1934
1,5,5,35,0.0427750247,1935
1,5,5,36,0.0427750247,1936
1,5,5,37,0.0427750247,1937
1,5,5,38,0.0427750247,1938
1,5,5,39,0.0427750247,1939
1,5,5,40,0.0427750247,1940
1,5,5,41,0.015901225,1941
1,5,5,42,0.015901225,1942
1,5,5,43,0.015901225,1943
1,5,5,44,0.015901225,1944
1,5,5,45,0.015901225,1945
1,5,5,46,0.015901225,1946
1,5,5,47,0.015901225,1947
1,5,5,48,0.015901225,1948
1,5,5,49,0.015901225,1949
1,5,5,50,0.015901225,1950
1,5,5,51,0.077902449,1951
1,5,5,52,0.077902449,1952
1,5,5,53,0.077902449,1953
1,5,5,54,0.077902449,1954
1,5,5,55,0.077902449,1955
1,5,5,56,0.077902449,1956
1,5,5,57,0.077902449,1957
1,5,5,58,0.077902449,1958
1,5,5,59,0.077902449,1959
1,5,5,60,0.077902449,1960
1,5,5,61,0.028843563000000003,1961
1,5,5,62,0.028843563000000003,1962
1,5,5,63,0.028843563000000003,1963
1,5,5,64,0.028843563000000003,1964
1,5,5,65,0.028843563000000003,1965
1,5,5,66,0.028843563000000003,1966
1,5,5,67,0.028843563000000003,1967
1,5,5,68,0.028843563000000003,1968
1,5,5,69,0.028843563000000003,1969
1,5,5,70,0.028843563000000003,1970
1,5,5,71,0.07065671,1971
1,5,5,72,0.07065671,1972
1,5,5,73,0.07065671,1973
1,5,5,74,0.07065671,1974
1,5,5,75,0.07065671,1975
1,5,5,76,0.07065671,1976
1,5,5,77,0.07065671,1977
1,5,5,78,0.07065671,1978
1,5,5,79,0.07065671,1979
1,5,5,80,0.07065671,1980
1,5,5,81,0.066067814,1981
1,5,5,82,0.066067814,1982
1,5,5,83,0.066067814,1983
1,5,5,84,0.066067814,1984
1,5,5,85,0.066938859,1985
1,5,5,86,0.066938859,1986
1,5,5,87,0.066938859,1987
1,5,5,88,0.066938859,1988
1,5,5,89,0.066938859,1989
1,5,5,90,0.0484081418,1990
1,5,5,91,0.0484081418,1991
1,5,5,92,0.0484081418,1992
1,5,5,93,0.0484081418,1993
1,5,5,94,0.0484081418,1994
1,5,5,95,0.0137556303,1995
1,5,5,96,0.025061364334,1996
1,5,5,97,0.00661692,1997
1,5,5,98,0.014490379,1998
1,5,5,99,0.01682013,1999
1,5,5,100,0.02433627551,2000
1,5,5,101,0.027353712000000002,2001
1,5,5,102,0.0636882072,2002
1,5,5,103,0.068214229,2003
1,5,5,104,0.053635409999999994,2004
1,5,5,105,0.10783901310999999,2005
1,5,5,106,0.15672061,2006
1,5,5,107,0.1437053,2007
1,5,5,108,0.157179911,2008
1,5,5,109,0.0068713965,2009
1,5,5,110,0.016902777,2010
1,5,5,111,0.09264446,2011
1,5,5,112,0.1344279,2012
1,5,5,113,0.017698039999999998,2013
1,5,5,114,0.1963708,2014
1,6,6,1,0.15245603,1901
1,6,6,2,0.15245603,1902
1,6,6,3,0.15245603,1903
1,6,6,4,0.15245603,1904
1,6,6,5,0.15245603,1905
1,6,6,6,0.15245603,1906
1,6,6,7,0.15245603,1907
1,6,6,8,0.15245603,1908
1,6,6,9,0.15245603,1909
1,6,6,10,0.15245603,1910
1,6,6,11,0.05409928405,1911
1,6,6,12,0.05409928405,1912
1,6,6,13,0.05409928405,1913
1,6,6,14,0.05409928405,1914
1,6,6,15,0.05409928405,1915
1,6,6,16,0.05409928405,1916
1,6,6,17,0.05409928405,1917
1,6,6,18,0.05409928405,1918
1,6,6,19,0.05409928405,1919
1,6,6,20,0.05409928405,1920
1,6,6,21,0.0448449249,1921
1,6,6,22,0.0448449249,1922
1,6,6,23,0.0448449249,1923
1,6,6,24,0.0448449249,1924
1,6,6,25,0.0448449249,1925
1,6,6,26,0.0448449249,1926
1,6,6,27,0.0448449249,1927
1,6,6,28,0.0448449249,1928
1,6,6,29,0.0448449249,1929
1,6,6,30,0.0448449249,1930
1,6,6,31,0.072034164,1931
1,6,6,32,0.072034164,1932
1,6,6,33,0.072034164,1933
1,6,6,34,0.072034164,1934
1,6,6,35,0.072034164,1935
1,6,6,36,0.072034164,1936
1,6,6,37,0.072034164,1937
1,6,6,38,0.072034164,1938
1,6,6,39,0.072034164,1939
1,6,6,40,0.072034164,1940
1,6,6,41,0.07200842,1941
1,6,6,42,0.07200842,1942
1,6,6,43,0.07200842,1943
1,6,6,44,0.07200842,1944
1,6,6,45,0.07200842,1945
1,6,6,46,0.07200842,1946
1,6,6,47,0.07200842,1947
1,6,6,48,0.07200842,1948
1,6,6,49,0.07200842,1949
1,6,6,50,0.07200842,1950
1,6,6,51,0.034732866,1951
1,6,6,52,0.034732866,1952
1,6,6,53,0.034732866,1953
1,6,6,54,0.034732866,1954
1,6,6,55,0.034732866,1955
1,6,6,56,0.034732866,1956
1,6,6,57,0.034732866,1957
1,6,6,58,0.034732866,1958
1,6,6,59,0.034732866,1959
1,6,6,60,0.034732866,1960
1,6,6,61,0.0203730422,1961
1,6,6,62,0.0203730422,1962
1,6,6,63,0.0203730422,1963
1,6,6,64,0.0203730422,1964
1,6,6,65,0.0203730422,1965
1,6,6,66,0.0203730422,1966
1,6,6,67,0.0203730422,1967
1,6,6,68,0.0203730422,1968
1,6,6,69,0.0203730422,1969
1,6,6,70,0.0203730422,1970
1,6,6,71,0.063759754,1971
1,6,6,72,0.063759754,1972
1,6,6,73,0.063759754,1973
1,6,6,74,0.063759754,1974
1,6,6,75,0.063759754,1975
1,6,6,76,0.063759754,1976
1,6,6,77,0.063759754,1977
1,6,6,78,0.063759754,1978
1,6,6,79,0.063759754,1979
1,6,6,80,0.063759754,1980
1,6,6,81,0.074675091,1981
1,6,6,82,0.074675091,1982
1,6,6,83,0.074675091,1983
1,6,6,84,0.074675091,1984
1,6,6,85,0.062487352,1985
1,6,6,86,0.062487352,1986
1,6,6,87,0.062487352,1987
1,6,6,88,0.062487352,1988
1,6,6,89,0.062487352,1989
1,6,6,90,0.061515567,1990
1,6,6,91,0.061515567,1991
1,6,6,92,0.061515567,1992
1,6,6,93,0.061515567,1993
1,6,6,94,0.061515567,1994
1,6,6,95,0.013406577,1995
1,6,6,96,0.004994323223,1996
1,6,6,97,0.0067521890000000005,1997
1,6,6,98,0.0070266285234999995,1998
1,6,6,99,0.0182033859,1999
1,6,6,100,0.0279836078,2000
1,6,6,101,0.02439579,2001
1,6,6,102,0.07704392,2002
1,6,6,103,0.08438421,2003
1,6,6,104,0.0536452754,2004
1,6,6,105,0.121644669,2005
1,6,6,106,0.14686641,2006
1,6,6,107,0.1498716,2007
1,6,6,108,0.097168913,2008
1,6,6,109,0.003229296,2009
1,6,6,110,0.025898772299999998,2010
1,6,6,111,0.10405819,2011
1,6,6,112,0.123074738,2012
1,6,6,113,0.012903058,2013
1,6,6,114,0.150662002,2014
1,7,7,1,0.2146923,1901
1,7,7,2,0.2146923,1902
1,7,7,3,0.2146923,1903
1,7,7,4,0.2146923,1904
1,7,7,5,0.2146923,1905
1,7,7,6,0.2146923,1906
1,7,7,7,0.2146923,1907
1,7,7,8,0.2146923,1908
1,7,7,9,0.2146923,1909
1,7,7,10,0.2146923,1910
1,7,7,11,0.033518263,1911
1,7,7,12,0.033518263,1912
1,7,7,13,0.033518263,1913
1,7,7,14,0.033518263,1914
1,7,7,15,0.033518263,1915
1,7,7,16,0.033518263,1916
1,7,7,17,0.033518263,1917
1,7,7,18,0.033518263,1918
1,7,7,19,0.033518263,1919
1,7,7,20,0.033518263,1920
1,7,7,21,0.085853813,1921
1,7,7,22,0.085853813,1922
1,7,7,23,0.085853813,1923
1,7,7,24,0.085853813,1924
1,7,7,25,0.085853813,1925
1,7,7,26,0.085853813,1926
1,7,7,27,0.085853813,1927
1,7,7,28,0.085853813,1928
1,7,7,29,0.085853813,1929
1,7,7,30,0.085853813,1930
1,7,7,31,0.05975096928,1931
1,7,7,32,0.05975096928,1932
1,7,7,33,0.05975096928,1933
1,7,7,34,0.05975096928,1934
1,7,7,35,0.05975096928,1935
1,7,7,36,0.05975096928,1936
1,7,7,37,0.05975096928,1937
1,7,7,38,0.05975096928,1938
1,7,7,39,0.05975096928,1939
1,7,7,40,0.05975096928,1940
1,7,7,41,0.02593733,1941
1,7,7,42,0.02593733,1942
1,7,7,43,0.02593733,1943
1,7,7,44,0.02593733,1944
1,7,7,45,0.02593733,1945
1,7,7,46,0.02593733,1946
1,7,7,47,0.02593733,1947
1,7,7,48,0.02593733,1948
1,7,7,49,0.02593733,1949
1,7,7,50,0.02593733,1950
1,7,7,51,0.091710003,1951
1,7,7,52,0.091710003,1952
1,7,7,53,0.091710003,1953
1,7,7,54,0.091710003,1954
1,7,7,55,0.091710003,1955
1,7,7,56,0.091710003,1956
1,7,7,57,0.091710003,1957
1,7,7,58,0.091710003,1958
1,7,7,59,0.091710003,1959
1,7,7,60,0.091710003,1960
1,7,7,61,0.065677069,1961
1,7,7,62,0.065677069,1962
1,7,7,63,0.065677069,1963
1,7,7,64,0.065677069,1964
1,7,7,65,0.065677069,1965
1,7,7,66,0.065677069,1966
1,7,7,67,0.065677069,1967
1,7,7,68,0.065677069,1968
1,7,7,69,0.065677069,1969
1,7,7,70,0.065677069,1970
1,7,7,71,0.0782534671,1971
1,7,7,72,0.0782534671,1972
1,7,7,73,0.0782534671,1973
1,7,7,74,0.0782534671,1974
1,7,7,75,0.0782534671,1975
1,7,7,76,0.0782534671,1976
1,7,7,77,0.0782534671,1977
1,7,7,78,0.0782534671,1978
1,7,7,79,0.0782534671,1979
1,7,7,80,0.0782534671,1980
1,7,7,81,0.080935594,1981
1,7,7,82,0.080935594,1982
1,7,7,83,0.080935594,1983
1,7,7,84,0.080935594,1984
1,7,7,85,0.09369788400000001,1985
1,7,7,86,0.09369788400000001,1986
1,7,7,87,0.09369788400000001,1987
1,7,7,88,0.09369788400000001,1988
1,7,7,89,0.09369788400000001,1989
1,7,7,90,0.0748870845,1990
1,7,7,91,0.0748870845,1991
1,7,7,92,0.0748870845,1992
1,7,7,93,0.0748870845,1993
1,7,7,94,0.0748870845,1994
1,7,7,95,0.02168697,1995
1,7,7,96,0.00868421318,1996
1,7,7,97,0.052678369999999995,1997
1,7,7,98,0.017546907,1998
1,7,7,99,0.03380154,1999
1,7,7,100,0.035161029999999996,2000
1,7,7,101,0.029505466,2001
